id,override,title,description,price,condition,availability,brand,link,image_link
1146861719,en_XX,"Snap rings for chain, carabiner, gold snap ring, gold ring, chain ring, ring for bag, gold ring for chain, small carabiner for bag, rlovely","Snap rings / carabiner

The snap rings can be attached and detached at will and can turn the pocket chain into a necklace or the necklace into 2 bracelets. 
The snap rings made of nickel-free aluminium are available in gold / silver and metal gun. 

                                                                                                    
Snap ring silver + Metal Gun:  
Diameter: 2.5 cm, 
Weight: 2pcs. 18 gr. 

Snap ring gold: 
Diameter: 2 cm 
Weight: 2 pcs. 14 gr.   

Small carabiner gold, silver, metal gun
Length: 3,5 cm x width 1,2 cm
Weight 2pcs: 9 gr","7.50 EUR",new,"in stock",http://localhost,https://rlovelyshop.etsy.com/listing/1146861719/snap-rings-for-chain-carabiner-gold-snap?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,https://i.etsystatic.com/32077465/r/il/2a93fa/3599124861/il_fullxfull.3599124861_kz54.jpg
1162064244,en_XX,"Accessory or small bag with peace sign, selfmade, crossbody bag, clutch bag, customise rlovely, make up bag or cosmetic bag, pochette","&quot;MODEL &quot;Jeannie PEACE&quot; Accessories and/or optional small shoulder bag.

This PRE ORDER unique piece is handmade by me according to your order. Production time approx. 2 - 5 weeks. The standard zip is silver. Please let me know if you prefer the zip in gold or metal gun. 

The accessory &quot;Jeannie&quot; is available in 2 sizes. It is suitable as a larger accessory/make-up bag or as a small cosmetic bag.

With the side flaps, you can also quickly turn &quot;Jeannie&quot; into a shoulder bag. Of course you can also get these options from me.
- Attach the snap rings:
- attach the acrylic chain to spice it up:
- attach an additional chain: 

----------------------------------------------

Material & dimensions
	
Body: High quality vegan leather
	Inside: Unlined
	Zips and metal details available in silver & gold & metal gun

 Details: &quot;Jeannie&quot; can be worn as a simple accessory or as a bag with the optional accessories.
Snap hook optional - Necklace optional - Short acrylic chain optional 
Bag: Size &quot;Small&quot; approx. 26 x 15 x 3  
Size &quot;Medium&quot; approx. 29 x 17 x 4 cm (WxHxD)
	Weight: 150 gr. &quot;","59.00 EUR",new,"in stock",http://localhost,https://rlovelyshop.etsy.com/listing/1162064244/accessory-or-small-bag-with-peace-sign?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,https://i.etsystatic.com/32077465/r/il/5a233a/3710000335/il_fullxfull.3710000335_2hwo.jpg
1132939524,en_XX,"Additional chain links - colour selectable","Choose the colour yourself and you will always receive 3 links. 

Example: If you choose gold and pink, you will receive 3 pieces in gold and 3 pieces in pink. 


With this set you have many possibilities to change your basic necklace. 
Make your basic chain unique!
Feel free to get more snap rings so that your second bracelet or necklace can be in any colour!","7.50 EUR",new,"in stock",http://localhost,https://rlovelyshop.etsy.com/listing/1132939524/additional-chain-links-colour-selectable?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,https://i.etsystatic.com/32077465/r/il/d26f5b/3716535503/il_fullxfull.3716535503_stf9.jpg
1126997902,en_XX,"Shoe chain elegant, shoe charms, shoe jewelry, flexible chain, shoes unique, unique chain, gold shoe charms, r lovely, chunky chain","The shoe chain can be attached to any shoe and is currently the IT PIECE par excellence.

The chain has a length of 39 cm, but can be individually adjusted and even fits around a cosy Ugg.

15 pieces of chain links incl. silver, metal gun or two gold rings.
rings: Nickel plated aluminium
Chain links: plastic

The chains are made of plug-in links that can be inserted into and removed from each other with a little pressure. So you can adjust the length of the chain to fit any of your shoes. ... high sneakers ... with pumps around the ankles ... go for the winter boots! 

The chains are equipped by a snap ring. But you can also close the shoe chain without the snap ring and put the links directly into each other. 

Chain length 39 cm = 15 chain links including one silver, metal gun or two gold rings.

If you want to give your shoe chains an extra kick, get the additional set of &quot;little colourful rings&quot; and add them too!","49.00 EUR",new,"in stock",http://localhost,https://rlovelyshop.etsy.com/listing/1126997902/shoe-chain-elegant-shoe-charms-shoe?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,https://i.etsystatic.com/32077465/r/il/2d0dcf/3535478536/il_fullxfull.3535478536_kbua.jpg
1185027434,en_XX,"Mini wallet or card holder purse, small accessoire bag, mini wallet vegan, key case, wallet women, small bag vegan leather, r lovely","Midi accessory for beauty articles, mobile phone, money, cards and keys🛍️📱🔑
+ place for the dog waste bags selectable
--------------------

PRODUCT INFORMATION:
👏🏽Handmade

-------------------

MATERIAL & DIMENSIONS
Body: High Quality Vegan Leather
Interior: Without lining
Details: Plastic zip in silver
Weight: 100 gr
Bag: approx. 18 x 12 cm (WxH)","25.00 EUR",new,"in stock",http://localhost,https://rlovelyshop.etsy.com/listing/1185027434/mini-wallet-or-card-holder-purse-small?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,https://i.etsystatic.com/32077465/r/il/4a03ab/3746608100/il_fullxfull.3746608100_aklx.jpg
1183741386,en_XX,"Hairband for ponytail, hair accessories, headband gold or silver, wedding headband, hair decoration, r lovely, link chain, headdress","&quot;HAIRCHAIN&quot; hair band - ponytail 💖💛💜🖤🤎

PRODUCT INFORMATION:
Hairband - Ponytail Chignon
The chain made of high quality acrylic is a plug-in system. This allows you to separate or interlock the chain links and adjust them exactly to your desired length. The standard hair band is attached to the snap rings, which are available in silver, gold and metal gun. This makes the &quot;HAIRCHAIN&quot; elastic and therefore comfortable. If you want to put the chain around your high ponytail, chignon or chignon, shorten the chain and put the ends directly into each other without the snap ring.

When you don&#39;t need the chain for your hair, wear it as a necklace, bracelet or short handle for your bag. Tada! A chain for all occasions!

Material & Dimensions
Chain: 100% acrylic acetate
Length incl. snap hook: 53 cm= 22 chain pieces
2 snap rings: Nickel-free aluminium
1 standard hair elastic","35.00 EUR",new,"in stock",http://localhost,https://rlovelyshop.etsy.com/listing/1183741386/hairband-for-ponytail-hair-accessories?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,https://i.etsystatic.com/32077465/r/il/706e85/3741473470/il_fullxfull.3741473470_vtit.jpg
1191650706,en_XX,"Large link chain, necklace and bracelet, Mothers day, bracelet and necklace for women, chunky chain, personalized chain, rlovely","Necklace and bracelet as a bundle

Colors:
- pink
- turquoise
- Lila
- bright pink
- yellow

The chains can be flexibly adjusted by the snap rings: 
the chains are made of plug links, which can be easily inserted into each other. 

------------------------------


Necklace: 53 cm chain length - 23 pieces of links of your choice color
Bracelet: 


The snap rings made of nickel-free aluminum are attached depending on the chain color in gold / silver / or metal gun

------------------------------

If you want to be tone-on-tone, get the matching earrings here too:","64.00 EUR",new,"in stock",http://localhost,https://rlovelyshop.etsy.com/listing/1191650706/large-link-chain-necklace-and-bracelet?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,https://i.etsystatic.com/32077465/r/il/c90078/3771809792/il_fullxfull.3771809792_kkbi.jpg
1191434316,en_XX,"statement necklace and bracelet, large link chain, bracelet and necklace for women, chunky chain, custom chain, gift for girlfriend, rlovely","Necklace and bracelet as a bundle

Colors:
- pink
- turquoise
- Lila
- bright pink
- yellow

The chains can be flexibly adjusted by the snap rings: 
the chains are made of plug links, which can be easily inserted into each other. 

------------------------------


Necklace: 53 cm chain length - 23 pieces of links of your choice color
Bracelet: 


The snap rings made of nickel-free aluminum are attached depending on the chain color in gold / silver / or metal gun

------------------------------

If you want to be tone-on-tone, get the matching earrings here too:","64.00 EUR",new,"in stock",http://localhost,https://rlovelyshop.etsy.com/listing/1191434316/statement-necklace-and-bracelet-large?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,https://i.etsystatic.com/32077465/r/il/23a942/3770936056/il_fullxfull.3770936056_2exx.jpg
1276641129,en_XX,"wait a moment",waiting,"159.00 EUR",new,"in stock",http://localhost,https://rlovelyshop.etsy.com/listing/1276641129/wait-a-moment?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,https://i.etsystatic.com/32077465/r/il/6611cc/4043994446/il_fullxfull.4043994446_njay.jpg
1262624370,en_XX,"Shopping bag or backpack women, crossbody bag, backpack silver, shopper bag, handbag women, backpack purse black, rlovely, vegan backpack","MODEL &quot;LIANA&quot; 3IN1 BACKPACK & PURSE👜🎒

This unique piece is handmade and a UNICAT!

2 variations to choose from: 
1. without chain 
2. with chain

The plastic chain on the sides can be selected as desired in the following colors:
👉🏻Pink
👉🏻Metal gun
👉🏻Black
Also happy to mix, just let me know in the personalization requests💖💜🖤

------------------------------------------

This unique piece is handmade and a UNICAT!

Colour combination: 
Bottom Silver      
Front: Black tinsel 
Back: Yellow melange
Strap: Black      
The black plastic chain can be attached to the sides of the bag. See how else you can use the chains &gt;&gt;&gt; https://www.etsy.com/de/listing/1131389987/basiskette-elegant?click_key=d2126952866288001e6b0f1e5558ee3d6e671dab%3A1131389987&click_sum=8a97e9d9&ref=shop_home_active_17

PRODUCT INFORMATION:
A bag that combines three functions with two different looks. 
Shoulder & shoulder bag & backpack function & doubleface

The model &quot;LIANA&quot; 3in1 Backpack Purse, is characterised by its light weight and its enormous flexibility. It&#39;s perfect for everyday madness, because the three carrying options combine chic - trendy - sporty. The different coloured sides let you play with the look.

3IN1 FUNCTIONS: By pulling on both side straps, it transforms &quot;LIANA&quot; from an elegant shoulder bag to a sporty backpack. The upper part of the bag folds up. It is not possible to open the zip in this carrying variant and it can be carried on the back without worrying, even in the crowds of the underground. To carry it on your shoulder again, hold the straps on the upper part loosely in your hand, give the bag a jerk and the weight of your contents will cause the handles to slide upwards.
To be able to hang the bag around your shoulders, the 3rd function, open the carabiners or press studs of the leather handles at the bottom of the bag. Hold the straps loosely in your hand at the top. Now the entire length of the handles slides up to the upper edge and lengthens. The strap locks on the upper D-rings. Zack - re-hook.

--------------------------------------------------------

Material & Dimensions

Body: High Quality Vegan Leather. 
Black plastic chain 31 cm = 13 pin links with one snap ring x 2. 
Handle: Durable soft genuine leather strap.
Interior: Zipped pocket and G.Point slip pocket, Black cotton lining. 
Tough Detail: Key finder strap in matching genuine leather. The strap hangs from the D-ring inside the bag. The carabiner at both ends makes it flexible to use - keys can be hung at will and the complete lanyard can be removed. Because of the length of the lanyard, it does not always have to be taken off to unlock the bag. It reaches the door lock together with the keys and can slide back into its original place. I love knowing EXACTLY where my keys are. 

Details: Zips and metal details in silver and black
Bag: Midi approx. 42 x 40 x 7 cm (HxWxD)
Weight: 500 gr

--------------------------------------------


Are you creative and want to design your own bag? Then take advantage of the CUSTOM.BAG offer and style your own bag!
Just drop me a line here on Etsy or Instagram (@r.lovely.bag) and I&#39;ll explain the details!

Have a look at my shop and discover more products: https://www.etsy.com/de/shop/RLovelyShop?ref=simple-shop-header-name&listing_id=1154681902","179.00 EUR",new,"in stock",http://localhost,https://rlovelyshop.etsy.com/listing/1262624370/shopping-bag-or-backpack-women-crossbody?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,https://i.etsystatic.com/32077465/r/il/c88044/4091616633/il_fullxfull.4091616633_1364.jpg
1114668012,en_XX,"Purse brown women vegan leather, wallet personalized, cross body purse, coin purse, gift for her, portemonnaie, rlovely","Wallet & organised Microbag purse

COLOUR COMBINATION
OUTSIDE: Python brown
INSIDE: Warm gold
INSIDE: Snakeprint gold
DETAILS: Leather strap in bronze with black press stud, screwed rivets gold-colored

PRODUCT INFORMATION:
This unique piece is handmade.
The wallet has ten card slots, two zipped compartments on the sides and two slip pockets inside. The zipped compartments have space for coins and/or the passport and cards that are not in daily use. The two large slip-in compartments inside are suitable for banknotes and the smartphone max. height 16.5 cm. 
There are 2 D-rings on the sides. The wrist chain with carabiner (included) can be attached to these. 

Optional: A long necklace &quot;CHAIN&gt;&gt;&gt;&quot; turns your wallet into an organized microbag.

--------------------------------------------------

MATERIAL AND DIMENSIONS	
Body: High Quality Vegan Leather
Details: Genuine leather strap with metal snap, plastic zips and metal details in silver, wrist chain with gold carabiner
Tough Details: Optional shoulder chain
Bag: approx. to 18 x 10,5 cm / open 18 x 23 cm (HxW)
Compartment depth: 8,5 cm
Compartment height: 16 cm

Zip opening H 15 cm
Weight: 150g","209.00 EUR",new,"in stock",http://localhost,https://rlovelyshop.etsy.com/listing/1114668012/purse-brown-women-vegan-leather-wallet?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,https://i.etsystatic.com/32077465/r/il/a48131/3543668015/il_fullxfull.3543668015_ftjg.jpg
1128551131,en_XX,"Ally 1.0 UP: Burnt Henna / Burnt Henna Python with fringes and chains in gold","Model ´ALLY 1.0 UP´ shoulder bag

COLOR COMBINATION

FRONT: burnt henna with genuine leather fringes in pink. Gold chain with rivets attached to which fine gold chains hang freely.
BACK : burnt henna python consisting of 3 parts
HANDLE: removable neck strap consisting of a gold chain and a 3 cm wide genuine leather strap insert. The genuine leather strap was hand-dyed in pink. 

PRODUCT INFORMATION: 

This unique item is handmade. ´ALLY 1.0 UP´ is a medium size shoulder bag and is perfect for everyday life. The bag is reinforced and slightly stiff. Due to its stability, it can be carried quite chicly in the hand with a short handle or without any strap. The front and back of the bag are kept in different colors, so you have a bag with two completely different looks!

------------------------------------------

MATERIAL & SIZE: 

CORPUS: high-quality vegan leather 
INTERIOR: zippered compartment, black cotton lining
DETAILS: plastic zipper, carabiner-rings gold, shoulder strap approximately 107cm made of aluminum chain, and genuine leather strap insert.
BAG: 23 x 31 x 4 cm (heightxwidthxlength)
Weight: 420 gr Midi 
Accessoire: 18 x 12 cm (heightxwidth)

-------------------------------------------

Are you creative and want to design your own bag? Then take advantage of the CUSTOM.BAG offer and style your own bag!
Just drop me a line here on Etsy or Instagram (@r.lovely.bag) and I&#39;ll explain the details!

Have a look at my shop and discover more products: https://www.etsy.com/de/shop/RLovelyShop?ref=simple-shop-header-name&listing_id=1154681902","149.00 EUR",new,"in stock",http://localhost,https://rlovelyshop.etsy.com/listing/1128551131/ally-10-up-burnt-henna-burnt-henna?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,https://i.etsystatic.com/32077465/r/il/1bffc9/3716938693/il_fullxfull.3716938693_qctw.jpg
1202524081,en_XX,"Bracelet and necklace for women, chunky chain, statement necklace, large link chain, custom chain, gift for girlfriend, r lovely","Necklace and bracelet as a bundle

Colors:
- black 
- metal gun 
- gold 
- marbled brown 

The chains can be flexibly adjusted by the snap rings: 
the chains are made of plug links, which can be easily inserted into each other. 

------------------------------


Necklace: 53 cm chain length - 23 pieces of links of your choice color
Bracelet: 


The snap rings made of nickel-free aluminum are attached depending on the chain color in gold / silver / or metal gun

------------------------------

If you want to be tone-on-tone, get the matching earrings here too:","64.00 EUR",new,"in stock",http://localhost,https://rlovelyshop.etsy.com/listing/1202524081/bracelet-and-necklace-for-women-chunky?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,https://i.etsystatic.com/32077465/r/il/ee6706/3760266024/il_fullxfull.3760266024_9ucz.jpg
1202523439,en_XX,"Bracelet and necklace for women, chunky chain, statement necklace, large link chain, custom chain, gift for girlfriend, r lovely","Necklace and bracelet as a bundle

Colors:
- black 
- metal gun 
- gold 
- marbled brown 

The chains can be flexibly adjusted by the snap rings: 
the chains are made of plug links, which can be easily inserted into each other. 

------------------------------


Necklace: 53 cm chain length - 23 pieces of links of your choice color
Bracelet: 


The snap rings made of nickel-free aluminum are attached depending on the chain color in gold / silver / or metal gun

------------------------------

If you want to be tone-on-tone, get the matching earrings here too:","64.00 EUR",new,"in stock",http://localhost,https://rlovelyshop.etsy.com/listing/1202523439/bracelet-and-necklace-for-women-chunky?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,https://i.etsystatic.com/32077465/r/il/5a0f2b/3807868089/il_fullxfull.3807868089_8yqh.jpg
1188458240,en_XX,"Bracelet and necklace for women, chunky chain, statement necklace, large link chain, custom chain, gift for girlfriend, r lovely","Necklace and bracelet as a bundle

Colors:
- black 
- metal gun 
- gold 
- marbled brown 

The chains can be flexibly adjusted by the snap rings: 
the chains are made of plug links, which can be easily inserted into each other. 

------------------------------


Necklace: 53 cm chain length - 23 pieces of links of your choice color
Bracelet: 


The snap rings made of nickel-free aluminum are attached depending on the chain color in gold / silver / or metal gun

------------------------------

If you want to be tone-on-tone, get the matching earrings here too: https://www.etsy.com/uk/listing/1136187683/elegant-earrings","64.00 EUR",new,"in stock",http://localhost,https://rlovelyshop.etsy.com/listing/1188458240/bracelet-and-necklace-for-women-chunky?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,https://i.etsystatic.com/32077465/r/il/982c89/3807311035/il_fullxfull.3807311035_fkb0.jpg
1139722033,en_XX,"R - lovely Voucher - For designing your own handbag (Unique Handbags & Accessories), gift for her, mothers day gift, birthday gift","Give her YOUR THING! A unique piece, just like she is ❤️.			
				
The voucher consists of a box containing many small fabric samples and a voucher card.		

--------------------------------------------------------------------

Because Etsy doesn&#39;t support vouchers, the recipient can simply send me an email or WhatsApp and the product she wants will be sent minus the voucher. 
OUR she chooses a &quot;CUSTOM.bag&quot;. 

Give a unique gift that is handmade! 
Each R.lovely.bag is handmade with passion, heart and brain! The recipient can use the voucher for all products. On the Etsy online shop for a trendy accessory or an R.lovely &quot;CHIEF.bag&quot;, a unique item available immediately! 
This bag is made completely individually according to her wishes through personal collaboration. This bag is and remains an absolutely unique piece and therefore something very special. 

From over 80 fabrics and looks, many bag models, leather straps and rivets, the right design can be chosen for the unique piece. 
The bag selection, the &quot;BAG-CHOOSING&quot;, is done by appointment either directly at my studio in Chiusa or easy peasy via Zoom; you at home - and me at the ATELIER. The CUSTOM.bag customer receives after her material selection several design proposals in the form of a drawing that simulates the finished bag and makes her ideas visually visible! After a successful selection, I make the bag and put her name on the inside. 

If there is not enough time, I will send you the voucher as a PDF to print out.

YOU ARE UNIQUE! ME TOO!!!","50.00 EUR",new,"in stock",http://localhost,https://rlovelyshop.etsy.com/listing/1139722033/r-lovely-voucher-for-designing-your-own?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,https://i.etsystatic.com/32077465/r/il/ccac66/3579188385/il_fullxfull.3579188385_qvlh.jpg
1185101450,en_XX,"Mini wallet or card holder purse, small accessoire bag, mini wallet vegan, key case, wallet women, small bag vegan leather, r lovely","Midi accessory for beauty articles, mobile phone, money, cards and keys🛍️📱🔑
+ place for the dog waste bags selectable
--------------------

PRODUCT INFORMATION:
👏🏽Handmade

-------------------

MATERIAL & DIMENSIONS
Body: High Quality Vegan Leather
Interior: Without lining
Details: Plastic zip in silver
Weight: 100 gr
Bag: approx. 18 x 12 cm (WxH)","25.00 EUR",new,"in stock",http://localhost,https://rlovelyshop.etsy.com/listing/1185101450/mini-wallet-or-card-holder-purse-small?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,https://i.etsystatic.com/32077465/r/il/a7e47a/3746902016/il_fullxfull.3746902016_m10s.jpg
1186632872,en_XX,"Small bag with neon spots, crossbody bag, clutch bag, customize rlovely, pochette","MODEL &quot;Jeannie easy peasy&quot; Snake black with neon spots selectable in - pink - yellow - green - orange. 
Back of the bag symmetric bronze. 

The bag is a medium size shoulder bag with different colored sides. It is soft and flexible, the shoulder chain is thin and black (96cm length). This bag is handmade! The spots are applied by hand!

The bag is available in other variants: 
- UP (reinforced, sturdy)
- leather insert with matching spots and side chains in metal gun (length 96 cm)
- with short thick acrylic chain in the color of your choice and removable by the snap rings
- with matching mini accessory


-------------------------------------------------

material & dimensions
	
Body: High Quality Vegan Leather
Interior: black lined
Zippers and metal details metal gun
Bag: approx. 28 x 19 cm (WxH)
	weight: ca. 150 gr. - 250 gr.

----------------------------------------------------


You are creative and want to design your own bag? Then use the ONLINE Atelier. I will make your CUSTOM.BAG according to your design wishes. 

Have a look at my store and discover more products: https://www.etsy.com/de/shop/RLovelyShop","99.00 EUR",new,"in stock",http://localhost,https://rlovelyshop.etsy.com/listing/1186632872/small-bag-with-neon-spots-crossbody-bag?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,https://i.etsystatic.com/32077465/r/il/195e4a/3878423238/il_fullxfull.3878423238_dvfd.jpg
