id,override,title,description,price,condition,availability,brand,link,image_link
1202524081,de_DE,"Armband und Halskette als Bundle Damen, Gliederkette als Armbänder und Halsketten, Flexible Kette groß, Umhängekette, chunky kette, rlovely","Halskette und Armband als Bundle

Farben:
- schwarz 
- metal gun 
- gold 
- marmorized brown 

Durch die Schnappringe können die Ketten flexibel verstellt werden: 
die Ketten bestehen aus Steckgliedern, die sich einfach ineinander stecken lassen. 

------------------------------


Halskette: 53 cm Kettenlänge – 23 Stück Steckglieder deiner Wahlfarbe
Armband: 


Die Schnappringe aus nickelfreiem Aluminium sind je nach Kettenfarbe in Gold / Silber / oder Metal Gun angebracht

------------------------------

Wenn du Ton-in-Ton sein möchtest, hol dir hier noch die passenden Ohrringe:","64.00 EUR",http://localhost/etsy-connector,https://rlovelyshop.etsy.com/de/listing/1202524081/armband-und-halskette-als-bundle-damen?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,https://i.etsystatic.com/32077465/r/il/ee6706/3760266024/il_fullxfull.3760266024_9ucz.jpg
1202523439,de_DE,"Armband und Halskette als Bundle Damen, Gliederkette als Armbänder und Halsketten, Flexible Kette groß, Umhängekette, chunky kette, rlovely","Halskette und Armband als Bundle

Farben:
- schwarz 
- metal gun 
- gold 
- marmorized brown 

Durch die Schnappringe können die Ketten flexibel verstellt werden: 
die Ketten bestehen aus Steckgliedern, die sich einfach ineinander stecken lassen. 

------------------------------


Halskette: 53 cm Kettenlänge – 23 Stück Steckglieder deiner Wahlfarbe
Armband: 


Die Schnappringe aus nickelfreiem Aluminium sind je nach Kettenfarbe in Gold / Silber / oder Metal Gun angebracht

------------------------------

Wenn du Ton-in-Ton sein möchtest, hol dir hier noch die passenden Ohrringe:","64.00 EUR",http://localhost/etsy-connector,https://rlovelyshop.etsy.com/de/listing/1202523439/armband-und-halskette-als-bundle-damen?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,https://i.etsystatic.com/32077465/r/il/5a0f2b/3807868089/il_fullxfull.3807868089_8yqh.jpg
1188458240,de_DE,"Armband und Halskette als Bundle Damen, Gliederkette als Armbänder und Halsketten, Flexible Kette groß, Umhängekette, chunky kette, rlovely","Halskette und Armband als Bundle

Farben:
- schwarz 
- metal gun 
- gold 
- marmorized brown 

Durch die Schnappringe können die Ketten flexibel verstellt werden: 
die Ketten bestehen aus Steckgliedern, die sich einfach ineinander stecken lassen. 

------------------------------


Halskette: 53 cm Kettenlänge – 23 Stück Steckglieder deiner Wahlfarbe
Armband: 


Die Schnappringe aus nickelfreiem Aluminium sind je nach Kettenfarbe in Gold / Silber / oder Metal Gun angebracht

------------------------------

Wenn du Ton-in-Ton sein möchtest, hol dir hier noch die passenden Ohrringe: https://www.etsy.com/de/listing/1136187683/ohrringe-elegant","64.00 EUR",http://localhost/etsy-connector,https://rlovelyshop.etsy.com/de/listing/1188458240/armband-und-halskette-als-bundle-damen?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,https://i.etsystatic.com/32077465/r/il/982c89/3807311035/il_fullxfull.3807311035_fkb0.jpg
1139722033,de_DE,"R - Lovely Gutschein - Für die Gestaltung der eigenen Handtasche (Einzigartige Handtaschen & Accessoires)","Schenke ihr IHR DING! Ein Einzelstück, so wie sie es ist ❤️			
				
Der Gutschein besteht aus einer Box, in der viele kleine Stoffmuster und die Gutscheinkarte enthalten sind.		

----------------------------------------------------------------------------

Weil Etsy Gutscheine nicht unterstützt, kann die Beschenkte mir einfach eine E-Mail oder WhatsApp schicken und das gewünschte Produkt wird abzüglich des Gutscheines zugesendet. 
OOODER sie entscheidet sich für eine &quot;CUSTOM.bag&quot;. 

Sollte die Zeit für einen Versand zu knapp sein, sende ich dir den Gutschein via PDF zum ausdrucken.

Schenke ein Einzelstück, das in Handarbeit angefertigt wird! 
Jede R.lovely.bag wird mit Passion, Herz und Hirn in Einzelarbeit handgefertigt! Die Beschenkte kann den Gutschein für alle Produkte einlösen, zum Beispiel im Etsy Onlineshop für ein trendy Accessoire oder eine R.lovely &quot;CHIEF.bag&quot;, ein sofort verfügbares Einzelstück! 

Diese Tasche wird ganz individuell durch persönliche Zusammenarbeit nach ihrem Wunsch angefertigt. Diese Tasche ist und bleibt dann ein absolutes Einzelstück und ist deshalb etwas ganz besonderes. 

Aus über 80 Stoffen und Optiken, viele Taschenmodelle, Lederriemen und Nieten kann das passende Design für das Einzelstück ausgewählt werden. 
Die Taschenwahl, das &quot;BAG-CHOOSING&quot; erfolgt über Terminvereinbarung. Entweder direkt bei mir im Atelier in Klausen oder easy peasy via ONLINE MEETING; Sie zu Hause - und ich im ATELIER. Die CUSTOM.bag Kundin erhält nach ihrer Material-Vorwahl mehrere Designvorschläge in Form einer Zeichnung, welche die fertige Bag simuliert und ihre Vorstellungen visuell sichtbar macht! Nach erfolgreicher Auswahl fertige ich die Tasche an und versehe sie im Inneren mit ihrem Namen. 


YOU ARE UNIQUE! ME TOO!!!","50.00 EUR",http://localhost/etsy-connector,https://rlovelyshop.etsy.com/de/listing/1139722033/r-lovely-gutschein-fur-die-gestaltung?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,https://i.etsystatic.com/32077465/r/il/ccac66/3579188385/il_fullxfull.3579188385_qvlh.jpg
1185101450,de_DE,"Geldbörse klein, Kartenetui, Schlüsseltasche, kleine Tasche, Kartenhalter, Portemonnaie, Hund accessoires, dog poop eyelet, r lovely","Midi Accessoire für Beautyartikel, Handy, Geld, Karten und Schlüssel  🛍️📱🔑
+ Öse für die Hundekotbeutel wählbar
-----------------------

PRODUKTINFORMATION:
Handgefertigt

-----------------------

MATERIAL & MAßE
Korpus: High Quality Vegan Leather
Innenleben: Ohne Futter
Details: Kunststoffreißverschluss in silber
Gewicht: 100 gr
Tasche:  ca. 18 x 12 cm (BxH)","25.00 EUR",http://localhost/etsy-connector,https://rlovelyshop.etsy.com/de/listing/1185101450/geldborse-klein-kartenetui?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,https://i.etsystatic.com/32077465/r/il/a7e47a/3746902016/il_fullxfull.3746902016_m10s.jpg
1186632872,de_DE,"Neon spottet Clutch, Fluobag, Neontasche, Kleine Tasche Damen, Umhängetasche, Schultertasche oder Crossbody bag, Clutch Tasche, r lovely","MODELL „Jeannie easy peasy“ Snake black mit Neon spots wählbar in - pink - gelb - grün - orange 
Rückseite der Tasche symmetric bronze. 

Die Tasche ist eine mittelgroße Umhängetasche mit verschiedenfarbigen Seiten. Sie ist weich und flexibel, die Umhängekette dünn und schwarz (96cm Länge). Diese Tasche ist in Handarbeit gefertigt! Die Spots sind per Hand aufgetragen!

Die Tasche ist in weiteren Varianten erhältlich: 
- UP (verstärkt, standhaft)
- Ledereinsatz mit den farblich passenden Spots und seitlichen Ketten in metal gun (Länge 96 cm)
- mit kurzer dicker Acrylchain in der Farbe deiner Wahl und durch die Schnappringe abnehmbar
- mit passendem Mini Accessoire


-------------------------------------------------

MATERIAL & MAßE
	
Korpus: High Quality Vegan Leather
Innenleben: schwarz gefüttert
Reißverschlüsse und Metalldetails metal gun
Tasche: ca. 28 x 19 cm (BxH)
	Gewicht: ca. 150 gr. - 250 gr

----------------------------------------------------


Du bist kreativ und möchtest selbst eine Tasche designen? Dann nutze das ONLINE Atelier. Ich fertige deine CUSTOM.BAG auf deinen Designwunsch. 

Schau gerne noch bei meinem Shop vorbei und entdecke weitere Produkte: https://www.etsy.com/de/shop/RLovelyShop","99.00 EUR",http://localhost/etsy-connector,https://rlovelyshop.etsy.com/de/listing/1186632872/neon-spottet-clutch-fluobag-neontasche?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,https://i.etsystatic.com/32077465/r/il/195e4a/3878423238/il_fullxfull.3878423238_dvfd.jpg
1200584929,de_DE,"Schultertasche oder kleine Umhängetasche Damen, Peace Zeichen auf Crossbody bag, Clutch Tasche, kleine Tasche Damen, rlovely","MODELL „Jeannie PEACE“ Size M - Accessoire in der Variante mit Acrylchain in der Farbe deiner Wahl und full optional mit langer goldener Kette zum umhängen.

Die Jeannie eignet sich hervorragend als größeres Accessoire/Schminktasche, kleiner Kulturbeutel, schickes Handtäschchen oder als Crossbodybag

Durch die seitlichen Laschen kannst du „Jeannie“ vom Accessoire schnell zur Umhängetasche umfunktionieren. 
-       zum zusätzlichen Aufpeppen hänge die Acrylchain dran
-       zum Umhängen nimm die zusätzliche 100 cm lange Kette mit kleinen Karabinern dazu  
Durch die negativ Applikationen (Motiv wird hinterlegt und nicht aufgenäht), ist „Jeannie“ eine Doublefacebag und die Seiten verschiedenfarbig.

-------------------------------------------------

MATERIAL & MAßE
	
Korpus: High Quality Vegan Leather
	Innenleben: schwarz gefüttert
	Reißverschlüsse und Metalldetails gold
Seitliche Details: neon gelb
Thougt Details: „Jeannie“ kann als einfaches Accessoire oder mit den Optionals als Tasche getragen werden.
Varianten: kurze Acrylchain mit Schnappringen - 100 cm lange Umhängekette in gold Alluminium 
Tasche: Size „Medium“ ca. 29 x 17 x 4 cm (BxHxT)
	Gewicht: ca. 150 gr. - 250 gr

----------------------------------------------------


Du bist kreativ und möchtest selbst eine Tasche designen? Dann nutze das ONLINE Atelier. Ich fertige deine CUSTOM.BAG auf deinen Designwunsch. 

Schau gerne noch bei meinem Shop vorbei und entdecke weitere Produkte: https://www.etsy.com/de/shop/RLovelyShop","69.00 EUR",http://localhost/etsy-connector,https://rlovelyshop.etsy.com/de/listing/1200584929/schultertasche-oder-kleine-umhangetasche?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,https://i.etsystatic.com/32077465/r/il/36201d/3800383063/il_fullxfull.3800383063_13va.jpg
1200581507,de_DE,"Accessoire oder kleine Umhängetasche Damen, Schultertasche oder Crossbody bag, Clutch Tasche, rlovely, peace mermaid, kleine Tasche","MODELL „Jeannie PEACE“ Size M - Accessoire in der Variante mit Acrylchain in der Farbe deiner Wahl und full optional mit langer goldener Kette zum umhängen.

Die Jeannie eignet sich hervorragend als größeres Accessoire/Schminktasche, kleiner Kulturbeutel, schickes Handtäschchen oder als Crossbodybag

Durch die seitlichen Laschen kannst du „Jeannie“ vom Accessoire schnell zur Umhängetasche umfunktionieren. 
-       zum zusätzlichen Aufpeppen hänge die Acrylchain dran
-       zum Umhängen nimm die zusätzliche 100 cm lange Kette mit kleinen Karabinern dazu  
Durch die negativ Applikationen (Motiv wird hinterlegt und nicht aufgenäht), ist „Jeannie“ eine Doublefacebag und die Seiten verschiedenfarbig.

-------------------------------------------------

MATERIAL & MAßE
	
Korpus: High Quality Vegan Leather
	Innenleben: schwarz gefüttert
	Reißverschlüsse und Metalldetails gold
Seitliche Details: neon gelb
Thougt Details: „Jeannie“ kann als einfaches Accessoire oder mit den Optionals als Tasche getragen werden.
Varianten: kurze Acrylchain mit Schnappringen - 100 cm lange Umhängekette in gold Alluminium 
Tasche: Size „Medium“ ca. 29 x 17 x 4 cm (BxHxT)
	Gewicht: ca. 150 gr. - 250 gr

----------------------------------------------------


Du bist kreativ und möchtest selbst eine Tasche designen? Dann nutze das ONLINE Atelier. Ich fertige deine CUSTOM.BAG auf deinen Designwunsch. 

Schau gerne noch bei meinem Shop vorbei und entdecke weitere Produkte: https://www.etsy.com/de/shop/RLovelyShop","69.00 EUR",http://localhost/etsy-connector,https://rlovelyshop.etsy.com/de/listing/1200581507/accessoire-oder-kleine-umhangetasche?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,https://i.etsystatic.com/32077465/r/il/7d1ec5/3800306345/il_fullxfull.3800306345_andy.jpg
1183743166,de_DE,"Haarreif als Haarschmuck, Dutt, Chunkychain als Kopfschmuck Kette, headband selbstgemacht ketten damen bunt, r lovely","„HAIRCHAIN“ Haarreifen – Ponytail  💖💛💜🖤🤎

PRODUKTINFORMATION:
Haarreifen – Ponytail- Dutt- Chignonschmuck
Die Kette aus hochwertigem Acryl ist ein Stecksystem. Dadurch kannst du die Kettenglieder trennen oder  ineinander stecken und sie genau an deine benötigte Länge anpassen. An den Schnappringen, wahlweise in silber, gold und metal gun, ist das handelsübliche Haargummi befestigt. Dieses macht die „HAIRCHAIN“ elastisch und somit auch bequem. Wenn du die Kette um deinen hohen Ponytail, Dutt, Messy Bun oder Chignon legen möchtest, kürze die Kette und stecke die Enden direkt und ohne den Schnappring ineinander.

Wenn du die Kette mal nicht für deine Haare brauchst, dann trage sie als Halskette, Armband oder kurzen Griff für deine Tasche. Tada! Eine Kette für alle Fälle!


Lieferumfang MATERIAL & MAßE
Kette: 100%  Acrylacetat
Länge inkl. Schnappringe: 53 cm= 22 Kettenteile
2 Schnappringe: Nickelfreies Alluminium
1 handelsübliches Haargummi","35.00 EUR",http://localhost/etsy-connector,https://rlovelyshop.etsy.com/de/listing/1183743166/haarreif-als-haarschmuck-dutt?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,https://i.etsystatic.com/32077465/r/il/bf7dc4/3789083231/il_fullxfull.3789083231_4x2z.jpg
1199057661,de_DE,"Geldbörse klein, Kartenetui, Schlüsseltasche, kleine Tasche als Dog poop bag, Kartenhalter, Portemonnaie, Hund accessoires, r lovely","Midi Accessoire für Beautyartikel, Handy, Geld, Karten und Schlüssel  🛍️📱🔑
+ Öse für die Hundekotbeutel wählbar
-----------------------

PRODUKTINFORMATION:
Handgefertigt

-----------------------

MATERIAL & MAßE
Korpus: High Quality Vegan Leather
Innenleben: Ohne Futter
Details: Kunststoffreißverschluss in silber
Gewicht: 100 gr
Tasche:  ca. 18 x 12 cm (BxH)","25.00 EUR",http://localhost/etsy-connector,https://rlovelyshop.etsy.com/de/listing/1199057661/geldborse-klein-kartenetui?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,https://i.etsystatic.com/32077465/r/il/c0d658/3800125357/il_fullxfull.3800125357_o9r9.jpg
