id,override,title,description,price,condition,availability,brand,link,image_link
1146761941,en_XX,The 3-piece and 6-piece additional set of chain links,"The 3-piece and 6-piece additional set of chain links

You want to make your chains so unique and let your creativity run wild?
Then come to the BLACK BUT CRAZY CHAIN WORLD

The 3 piece add-on set contains 3 pieces of the 9 colours and the 6 piece set contains 6 pieces of the 9 colours. 
With this large number of elegant and colourful chain links, you can design your chain the way you want.

---------------------------------------------------------------

3 pieces x 9 colours - 27 pieces of links
6 pieces x 9 colours - 54 pieces of links
For comparison: A 53 cm long chain consists of 23 links. An 80 cm long chain consists of 33 links, a 107 cm long chain consists of 45 links.

Colours: Black, Gold, Metal Gun, Pink, Turquoise, Purple, Pink, Pastel Yellow, Marmorised Brown

2-coloured, brightly coloured, shorter, longer, as a bracelet, as a headband... lez your creativity run wild!
With this big set you can create more than 80 different combinations. 

------------------------------------------------------------------


If you like, you can also attach the finer additional chains to give the large chain links even more style.

Feel free to get more snap rings so that your second bracelet or necklace can be full Unicorn on the Rainbow!

Chain links: matt plastic",29.00 EUR,new,in stock,http://localhost/etsy-connector,https://32077465.etsy.com/listing/1146761941/the-3-piece-and-6-piece-additional-set?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,N/A
1162070116,pl_PL,"Accessory or small bag with detail selfmade, crossbody bag, clutch bag, customise rlovely, make up bag or cosmetic bag, pochette","&quot;Jeannie&quot; Flash - accessory and/or optional small shoulder bag 

This PRE ORDER unique piece is handmade by me according to your order.
 Production time approx. 2 - 5 weeks. 

The standard zip is silver. Please let me know if you prefer the zip in gold or metal gun. 
The accessory &quot;Jeannie&quot; is available in 2 sizes. It is suitable as a larger accessory/make-up bag or as a small cosmetic bag. You can also quickly turn &quot;Jeannie&quot; into a shoulder bag with the side flaps. 

Of course you can also get these options from me: 
- Snap rings in gold, metal gun or silver: https://www.etsy.com/listing/1146861719/snap-rings-carabiner

- additional chain here in the shop (&quot;basic chain&quot;): https://www.etsy.com/shop/RLovelyShop

MATERIAL & SIZES 
Body: High quality vegan leather 
Interior: Unlined, applique is visible inside 

Zippers and metal details selectable in silver & gold & metal Gun 
Details: &quot;Jeannie&quot; can be worn as a simple accessory or as a bag with the optional accessories. 

Snap hook optional - Necklace optional - Short acrylic chain optional 
Bag: Size &quot;Small&quot; approx. 26 x 15 x 3 Size &quot;Medium&quot; approx. 29 x 17 x 4 cm (WxHxD) 
Weight: 150 gr
-------------------------------------------

Are you creative and want to design your own bag? Then take advantage of the CUSTOM.BAG 


Have a look at my shop and discover more products: https://www.etsy.com/de/shop/RLovelyShop",59.00 EUR,new,in stock,http://localhost/etsy-connector,https://32077465.etsy.com/listing/1162070116/accessory-or-small-bag-with-detail?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,N/A
1127827034,en_XX,"Shoe chain with leather strap, shoe accessories, gold chain, flexible chain, shoe charms, shoe jewelry, shoe charms chain, chunky, rlovely","The shoe chain can be attached to any shoe and is currently the IT PIECE par excellence. 

Chain: 39 cm long, 9 chain links including a silver, metal gun or two gold rings and a leather strap with or without rivets. 

The chain fits perfectly around your thick cosy Ugg. 

The chains are made up of links that can be inserted into each other and removed again with a little pressure. So you can adjust the length of the chain to fit any of your shoes. ... high sneakers ... pumps around the ankles ... go for the winter boots! Each of the two chains has a snap ring. But you can also close the shoe chain without the snap ring and put the links directly into each other. 

If you want to give your shoe chains an extra kick, why not get the additional set of &quot;little coloured rings&quot; and add these too? 
Too much? NO!

Total length: 39 cm 
Straps: Genuine leather 
Rings: Nickel-plated aluminium 
Chain links: Plastic",59.00 EUR,new,in stock,http://localhost/etsy-connector,https://32077465.etsy.com/listing/1127827034/shoe-chain-with-leather-strap-shoe?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,N/A
1181057211,en_XX,"Bag strap, adjustable for bag, accessories, purse strap, bag chain, crossbody chain, cross body bag strap, purse strap, r lovely","Catena leggera in alluminio senza anelli e moschettoni. 
Disponibile in tre colori e 3 lunghezze. 

Collana: 
115 cm di lunghezza. 
Lunghezza standard 100 cm. 
Corto 93 cm. 

------------------------------

Anelli a scatto in 2 pezzi:
I moschettoni si aprono con una molla e possono essere agganciati e sganciati ovunque. Sono disponibili in 3 colori.                                                      

Anelli a scatto in 2 parti                      
Attacco gli anelli elastici alla catena quando ordino una catena in alluminio. 

Materiale anelli e moschettoni: alluminio senza nichel. 
Colori: Oro, argento, pistola metallica.",9.00 EUR,new,in stock,http://localhost/etsy-connector,https://32077465.etsy.com/listing/1181057211/bag-strap-adjustable-for-bag-accessories?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,N/A
1167059298,en_XX,"Hairband for ponytail, hair accessories, headband gold or silver, wedding headband, hair decoration, r lovely, link chain, headdress","&quot;HAIRCHAIN&quot; hair band - ponytail 💖💛💜🖤🤎

PRODUCT INFORMATION:
Hairband - Ponytail Chignon
The chain made of high quality acrylic is a plug-in system. This allows you to separate or interlock the chain links and adjust them exactly to your desired length. The standard hair band is attached to the snap rings, which are available in silver, gold and metal gun. This makes the &quot;HAIRCHAIN&quot; elastic and therefore comfortable. If you want to put the chain around your high ponytail, chignon or chignon, shorten the chain and put the ends directly into each other without the snap ring.

When you don&#39;t need the chain for your hair, wear it as a necklace, bracelet or short handle for your bag. Tada! A chain for all occasions!

Material & Dimensions
Chain: 100% acrylic acetate
Length incl. snap hook: 53 cm= 22 chain pieces
2 snap rings: Nickel-free aluminium
1 standard hair elastic",35.00 EUR,new,in stock,http://localhost/etsy-connector,https://32077465.etsy.com/listing/1167059298/hairband-for-ponytail-hair-accessories?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,N/A
1162078488,en_XX,"CUSTOM, Accessory or small bag with detail selfmade, crossbody bag, clutch bag, rlovely, make up bag or cosmetic bag, pochette","1) MODEL &quot;Jeannie CUSTOM ANANAS&quot; ❤️💚💜💛Accessory and/or optional small shoulder bag: This item is made of vegan, sustainable pineapple leather🍍🍍.

2) MODEL &quot;Jeannie CUSTOM Rainbow&quot;🌈🌈Accessory and/or optional small shoulder bag.


CREATE YOUR DESIGN - The accessory is handmade for you according to your wishes and in individual work! Production time 2 - 5 weeks.

The accessory &quot;Jeannie&quot; is available in 2 sizes. It is suitable as a larger accessory/make-up bag or as a small cosmetic bag.

How and what you can choose: 
Firstly, choose the size and secondly, which motif of the negative appliqué you would like to have. 

Tell me your wishes and the following colours in the comments when you complete your order: 
🎨 Desired main colour for the bag: for &quot;Pineapple&quot; 4 available. For &quot;Rainbow&quot; all colours
🎨 Desired appliqué colour: (Almost any colour combination is possible. I paint the rainbow or the heart with leather colours and will be happy to mix your desired shade. Please also send me a photo of your desired colour).
🎨 Desired zip colour: gold, metal gun or silver.
You will find the colour designations in the photos.


With the side flaps you can also quickly turn &quot;Jeannie&quot; into a shoulder bag. Of course you can also get these options from me.
👉🏻 Snap rings for chain: https://www.etsy.com/listing/1146861719/snap-rings-carabiner
👉🏻 Acrylic chain: https://www.etsy.com/listing/1181057211/bag-strap-adjustable-for-bag-accessories

Due to the negative appliqué (motif is backed and not sewn on), &quot;Jeannie&quot; is a doubleface bag and the sides are different colours.

Material & dimensions
	
Body: High quality vegan leather
	Inside: Unlined
	Zips and metal details selectable in silver & gold & metal gun
Thousand Details: &quot;Jeannie&quot; can be worn as a simple accessory or as a bag with the optional accessories.
Snap hook optional - Necklace optional - Short acrylic chain optional 
Bag: Size &quot;Small&quot; approx. 26 x 15 x 3  
Size &quot;Medium&quot; approx. 29 x 17 x 4 cm (WxHxD)
	Weight: 150 gr. &quot;

-------------------------------------------------

Have a look at my shop and discover more products: https://www.etsy.com/shop/RLovelyShop",79.00 EUR,new,in stock,http://localhost/etsy-connector,https://32077465.etsy.com/listing/1162078488/custom-accessory-or-small-bag-with?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,N/A
1183743166,en_XX,"Hairband for ponytail, hair accessories, headband gold or silver, wedding headband, hair decoration, r lovely, link chain, headdress","&quot;HAIRCHAIN&quot; hair band - ponytail 💖💛💜🖤🤎

PRODUCT INFORMATION:
Hairband - Ponytail Chignon
The chain made of high quality acrylic is a plug-in system. This allows you to separate or interlock the chain links and adjust them exactly to your desired length. The standard hair band is attached to the snap rings, which are available in silver, gold and metal gun. This makes the &quot;HAIRCHAIN&quot; elastic and therefore comfortable. If you want to put the chain around your high ponytail, chignon or chignon, shorten the chain and put the ends directly into each other without the snap ring.

When you don&#39;t need the chain for your hair, wear it as a necklace, bracelet or short handle for your bag. Tada! A chain for all occasions!

Material & Dimensions
Chain: 100% acrylic acetate
Length incl. snap hook: 53 cm= 22 chain pieces
2 snap rings: Nickel-free aluminium
1 standard hair elastic",35.00 EUR,new,in stock,http://localhost/etsy-connector,https://32077465.etsy.com/listing/1183743166/hairband-for-ponytail-hair-accessories?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,N/A
1163374912,en_XX,"Accessory or small bag with detail selfmade, crossbody bag, clutch bag, customise rlovely, make up bag or cosmetic bag, pochette","&quot;MODEL &quot;Jeannie CUSTOM Pieapple&quot; Accessory and/or optional small shoulder bag.

CREATE YOUR DESIGN - The accessory will be handmade according to your wishes and in individual work for you! Production time 2 - 5 weeks.

The accessory &quot;Jeannie&quot; is available in 2 sizes. It is suitable as a larger accessory/make-up bag or as a small cosmetic bag.

🍍This item is made from vegan, sustainably produced pineapple leather. 
How and what you choose: 
Firstly choose the size and secondly which negative applique design you would like. 

Please let me know your preference and the following colours in the comments section of the order form: 
👉🏻 Desired main colour in pineapple leather for the bag (four available): 
👉🏻 Desired appliqué colour (all colours available): 
👉🏻 Desired zip colour: 
Please refer to the photos for colour designations.

With the side flaps you can also quickly turn &quot;Jeannie&quot; into a shoulder bag. Of course you can also get these options from me: 
👉🏻 Snap rings in gold, metal gun or silver: https://www.etsy.com/listing/1146861719/snap-rings-carabiner
👉🏻 additional chain here in the shop (&quot;basic chain&quot;): https://www.etsy.com/shop/RLovelyShop

--------------------------------------------

Material & dimensions
	
Body: High quality vegan leather
	Inside: Unlined
	Zips and metal details available in silver & gold & metal gun
Thousand Details: &quot;Jeannie&quot; can be worn as a simple accessory or as a bag with the optional accessories.
Snap hook optional - Necklace optional - Short acrylic chain optional 
Bag: Size &quot;Small&quot; approx. 26 x 15 x 3  
Size &quot;Medium&quot; approx. 29 x 17 x 4 cm (WxHxD)
	Weight: 150 gr. &quot;

-------------------------------------------

Are you creative and want to design your own bag? Then take advantage of the CUSTOM.BAG 


Have a look at my shop and discover more products: https://www.etsy.com/de/shop/RLovelyShop",79.00 EUR,new,in stock,http://localhost/etsy-connector,https://32077465.etsy.com/listing/1163374912/accessory-or-small-bag-with-detail?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,N/A
1130885314,en_XX,Eyeglass chain colourful,"Eyeglass chain with aluminium chain: 

The glasses chain is 60 cm long. It consists of 14 pieces (40cm) of chain links and 10 cm of fine chain on each side. The loops for the spectacle temples are made of transparent plastic and fit any spectacle temple. 

The colours of the links are Rainbow, Rainbow Pink, Pink, Turquoise and Purple. 
They are very eye-catching and go perfectly with gaudy looks.",39.00 EUR,new,in stock,http://localhost/etsy-connector,https://32077465.etsy.com/listing/1130885314/eyeglass-chain-colourful?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,N/A
1139722033,en_XX,"R - lovely Voucher - For designing your own handbag (Unique Handbags & Accessories), gift for her, mothers day gift, birthday gift","Give her YOUR THING! A unique piece, just like she is ❤️.			
				
The voucher consists of a box containing many small fabric samples and a voucher card.		

--------------------------------------------------------------------

Because Etsy doesn&#39;t support vouchers, the recipient can simply send me an email or WhatsApp and the product she wants will be sent minus the voucher. 
OUR she chooses a &quot;CUSTOM.bag&quot;. 

Give a unique gift that is handmade! 
Each R.lovely.bag is handmade with passion, heart and brain! The recipient can use the voucher for all products. On the Etsy online shop for a trendy accessory or an R.lovely &quot;CHIEF.bag&quot;, a unique item available immediately! 
This bag is made completely individually according to her wishes through personal collaboration. This bag is and remains an absolutely unique piece and therefore something very special. 

From over 80 fabrics and looks, many bag models, leather straps and rivets, the right design can be chosen for the unique piece. 
The bag selection, the &quot;BAG-CHOOSING&quot;, is done by appointment either directly at my studio in Chiusa or easy peasy via Zoom; you at home - and me at the ATELIER. The CUSTOM.bag customer receives after her material selection several design proposals in the form of a drawing that simulates the finished bag and makes her ideas visually visible! After a successful selection, I make the bag and put her name on the inside. 

If there is not enough time, I will send you the voucher as a PDF to print out.

YOU ARE UNIQUE! ME TOO!!!",50.00 EUR,new,in stock,http://localhost/etsy-connector,https://32077465.etsy.com/listing/1139722033/r-lovely-voucher-for-designing-your-own?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,N/A
